DateTime,Date,Hour,Day of the Week,Season,Daytime,Consumption (kW)
2022-01-11 13:15:00,2022-01-11,13:15:00,1,0,1,0.1345
2022-01-11 13:30:00,2022-01-11,13:30:00,1,0,1,0.125
2022-01-11 13:45:00,2022-01-11,13:45:00,1,0,1,0.1255
2022-01-11 14:00:00,2022-01-11,14:00:00,1,0,1,0.126
2022-01-11 14:15:00,2022-01-11,14:15:00,1,0,1,0.181
2022-01-11 14:30:00,2022-01-11,14:30:00,1,0,1,0.236
2022-01-11 14:45:00,2022-01-11,14:45:00,1,0,1,0.1885
2022-01-11 15:00:00,2022-01-11,15:00:00,1,0,1,0.141
2022-01-11 15:15:00,2022-01-11,15:15:00,1,0,1,0.2319999999999999
2022-01-11 15:30:00,2022-01-11,15:30:00,1,0,1,0.323
2022-01-11 15:45:00,2022-01-11,15:45:00,1,0,1,0.2655
2022-01-11 16:00:00,2022-01-11,16:00:00,1,0,1,0.208
2022-01-11 16:15:00,2022-01-11,16:15:00,1,0,1,0.247
2022-01-11 16:30:00,2022-01-11,16:30:00,1,0,1,0.286
2022-01-11 16:45:00,2022-01-11,16:45:00,1,0,1,0.3265
2022-01-11 17:00:00,2022-01-11,17:00:00,1,0,1,0.367
2022-01-11 17:15:00,2022-01-11,17:15:00,1,0,1,0.418
2022-01-11 17:30:00,2022-01-11,17:30:00,1,0,1,0.469
2022-01-11 17:45:00,2022-01-11,17:45:00,1,0,0,0.5409999999999999
2022-01-11 18:00:00,2022-01-11,18:00:00,1,0,0,0.613
2022-01-11 18:15:00,2022-01-11,18:15:00,1,0,0,0.5705
2022-01-11 18:30:00,2022-01-11,18:30:00,1,0,0,0.528
2022-01-11 18:45:00,2022-01-11,18:45:00,1,0,0,0.406
2022-01-11 19:00:00,2022-01-11,19:00:00,1,0,0,0.284
2022-01-11 19:15:00,2022-01-11,19:15:00,1,0,0,0.3319999999999999
2022-01-11 19:30:00,2022-01-11,19:30:00,1,0,0,0.38
2022-01-11 19:45:00,2022-01-11,19:45:00,1,0,0,0.3755
2022-01-11 20:00:00,2022-01-11,20:00:00,1,0,0,0.371
2022-01-11 20:15:00,2022-01-11,20:15:00,1,0,0,0.3355
2022-01-11 20:30:00,2022-01-11,20:30:00,1,0,0,0.3
2022-01-11 20:45:00,2022-01-11,20:45:00,1,0,0,0.4034999999999999
2022-01-11 21:00:00,2022-01-11,21:00:00,1,0,0,0.507
2022-01-11 21:15:00,2022-01-11,21:15:00,1,0,0,0.3915
2022-01-11 21:30:00,2022-01-11,21:30:00,1,0,0,0.276
2022-01-11 21:45:00,2022-01-11,21:45:00,1,0,0,0.2535
2022-01-11 22:00:00,2022-01-11,22:00:00,1,0,0,0.231
2022-01-11 22:15:00,2022-01-11,22:15:00,1,0,0,0.2325
2022-01-11 22:30:00,2022-01-11,22:30:00,1,0,0,0.234
2022-01-11 22:45:00,2022-01-11,22:45:00,1,0,0,0.24
2022-01-11 23:00:00,2022-01-11,23:00:00,1,0,0,0.246
2022-01-11 23:15:00,2022-01-11,23:15:00,1,0,0,0.2545
2022-01-11 23:30:00,2022-01-11,23:30:00,1,0,0,0.263
2022-01-11 23:45:00,2022-01-11,23:45:00,1,0,0,0.2495
2022-01-12 00:00:00,2022-01-12,00:00:00,2,0,0,0.236
2022-01-12 00:15:00,2022-01-12,00:15:00,2,0,0,0.2764999999999999
2022-01-12 00:30:00,2022-01-12,00:30:00,2,0,0,0.317
2022-01-12 00:45:00,2022-01-12,00:45:00,2,0,0,0.5375
2022-01-12 01:00:00,2022-01-12,01:00:00,2,0,0,0.758
2022-01-12 01:15:00,2022-01-12,01:15:00,2,0,0,0.486
2022-01-12 01:30:00,2022-01-12,01:30:00,2,0,0,0.214
2022-01-12 01:45:00,2022-01-12,01:45:00,2,0,0,0.242
2022-01-12 02:00:00,2022-01-12,02:00:00,2,0,0,0.27
2022-01-12 02:15:00,2022-01-12,02:15:00,2,0,0,0.234
2022-01-12 02:30:00,2022-01-12,02:30:00,2,0,0,0.198
2022-01-12 02:45:00,2022-01-12,02:45:00,2,0,0,0.1645
2022-01-12 03:00:00,2022-01-12,03:00:00,2,0,0,0.131
2022-01-12 03:15:00,2022-01-12,03:15:00,2,0,0,0.126
2022-01-12 03:30:00,2022-01-12,03:30:00,2,0,0,0.121
2022-01-12 03:45:00,2022-01-12,03:45:00,2,0,0,0.123
2022-01-12 04:00:00,2022-01-12,04:00:00,2,0,0,0.125
2022-01-12 04:15:00,2022-01-12,04:15:00,2,0,0,0.123
2022-01-12 04:30:00,2022-01-12,04:30:00,2,0,0,0.121
2022-01-12 04:45:00,2022-01-12,04:45:00,2,0,0,0.122
2022-01-12 05:00:00,2022-01-12,05:00:00,2,0,0,0.123
2022-01-12 05:15:00,2022-01-12,05:15:00,2,0,0,0.122
2022-01-12 05:30:00,2022-01-12,05:30:00,2,0,0,0.121
2022-01-12 05:45:00,2022-01-12,05:45:00,2,0,0,0.1245
2022-01-12 06:00:00,2022-01-12,06:00:00,2,0,0,0.128
2022-01-12 06:15:00,2022-01-12,06:15:00,2,0,0,0.1475
2022-01-12 06:30:00,2022-01-12,06:30:00,2,0,0,0.167
2022-01-12 06:45:00,2022-01-12,06:45:00,2,0,0,0.1655
2022-01-12 07:00:00,2022-01-12,07:00:00,2,0,0,0.164
2022-01-12 07:15:00,2022-01-12,07:15:00,2,0,0,0.1625
2022-01-12 07:30:00,2022-01-12,07:30:00,2,0,0,0.161
2022-01-12 07:45:00,2022-01-12,07:45:00,2,0,0,0.1555
2022-01-12 08:00:00,2022-01-12,08:00:00,2,0,1,0.15
2022-01-12 08:15:00,2022-01-12,08:15:00,2,0,1,0.1369999999999999
2022-01-12 08:30:00,2022-01-12,08:30:00,2,0,1,0.124
2022-01-12 08:45:00,2022-01-12,08:45:00,2,0,1,0.1305
2022-01-12 09:00:00,2022-01-12,09:00:00,2,0,1,0.137
2022-01-12 09:15:00,2022-01-12,09:15:00,2,0,1,0.4835
2022-01-12 09:30:00,2022-01-12,09:30:00,2,0,1,0.83
2022-01-12 09:45:00,2022-01-12,09:45:00,2,0,1,0.5685
2022-01-12 10:00:00,2022-01-12,10:00:00,2,0,1,0.307
2022-01-12 10:15:00,2022-01-12,10:15:00,2,0,1,0.2385
2022-01-12 10:30:00,2022-01-12,10:30:00,2,0,1,0.17
2022-01-12 10:45:00,2022-01-12,10:45:00,2,0,1,0.1635
2022-01-12 11:00:00,2022-01-12,11:00:00,2,0,1,0.157
2022-01-12 11:15:00,2022-01-12,11:15:00,2,0,1,0.157
2022-01-12 11:30:00,2022-01-12,11:30:00,2,0,1,0.157
2022-01-12 11:45:00,2022-01-12,11:45:00,2,0,1,0.1445
2022-01-12 12:00:00,2022-01-12,12:00:00,2,0,1,0.132
2022-01-12 12:15:00,2022-01-12,12:15:00,2,0,1,0.129
2022-01-12 12:30:00,2022-01-12,12:30:00,2,0,1,0.126
2022-01-12 12:45:00,2022-01-12,12:45:00,2,0,1,0.1225
2022-01-12 13:00:00,2022-01-12,13:00:00,2,0,1,0.119
2022-01-12 13:15:00,2022-01-12,13:15:00,2,0,1,0.122
2022-01-12 13:30:00,2022-01-12,13:30:00,2,0,1,0.125
2022-01-12 13:45:00,2022-01-12,13:45:00,2,0,1,0.1225
2022-01-12 14:00:00,2022-01-12,14:00:00,2,0,1,0.12
2022-01-12 14:15:00,2022-01-12,14:15:00,2,0,1,0.182
2022-01-12 14:30:00,2022-01-12,14:30:00,2,0,1,0.244
2022-01-12 14:45:00,2022-01-12,14:45:00,2,0,1,0.199
2022-01-12 15:00:00,2022-01-12,15:00:00,2,0,1,0.154
2022-01-12 15:15:00,2022-01-12,15:15:00,2,0,1,0.145
2022-01-12 15:30:00,2022-01-12,15:30:00,2,0,1,0.136
2022-01-12 15:45:00,2022-01-12,15:45:00,2,0,1,0.1825
2022-01-12 16:00:00,2022-01-12,16:00:00,2,0,1,0.229
2022-01-12 16:15:00,2022-01-12,16:15:00,2,0,1,0.231
2022-01-12 16:30:00,2022-01-12,16:30:00,2,0,1,0.233
2022-01-12 16:45:00,2022-01-12,16:45:00,2,0,1,0.322
2022-01-12 17:00:00,2022-01-12,17:00:00,2,0,1,0.411
2022-01-12 17:15:00,2022-01-12,17:15:00,2,0,1,0.4865
2022-01-12 17:30:00,2022-01-12,17:30:00,2,0,1,0.562
2022-01-12 17:45:00,2022-01-12,17:45:00,2,0,0,0.472
2022-01-12 18:00:00,2022-01-12,18:00:00,2,0,0,0.382
2022-01-12 18:15:00,2022-01-12,18:15:00,2,0,0,0.3625
2022-01-12 18:30:00,2022-01-12,18:30:00,2,0,0,0.343
2022-01-12 18:45:00,2022-01-12,18:45:00,2,0,0,0.331
2022-01-12 19:00:00,2022-01-12,19:00:00,2,0,0,0.319
2022-01-12 19:15:00,2022-01-12,19:15:00,2,0,0,0.324
2022-01-12 19:30:00,2022-01-12,19:30:00,2,0,0,0.329
2022-01-12 19:45:00,2022-01-12,19:45:00,2,0,0,0.402
2022-01-12 20:00:00,2022-01-12,20:00:00,2,0,0,0.475
2022-01-12 20:15:00,2022-01-12,20:15:00,2,0,0,0.4
2022-01-12 20:30:00,2022-01-12,20:30:00,2,0,0,0.325
2022-01-12 20:45:00,2022-01-12,20:45:00,2,0,0,0.284
2022-01-12 21:00:00,2022-01-12,21:00:00,2,0,0,0.243
2022-01-12 21:15:00,2022-01-12,21:15:00,2,0,0,0.2435
2022-01-12 21:30:00,2022-01-12,21:30:00,2,0,0,0.244
2022-01-12 21:45:00,2022-01-12,21:45:00,2,0,0,0.268
2022-01-12 22:00:00,2022-01-12,22:00:00,2,0,0,0.292
2022-01-12 22:15:00,2022-01-12,22:15:00,2,0,0,0.267
2022-01-12 22:30:00,2022-01-12,22:30:00,2,0,0,0.242
2022-01-12 22:45:00,2022-01-12,22:45:00,2,0,0,0.2455
2022-01-12 23:00:00,2022-01-12,23:00:00,2,0,0,0.249
2022-01-12 23:15:00,2022-01-12,23:15:00,2,0,0,0.259
2022-01-12 23:30:00,2022-01-12,23:30:00,2,0,0,0.269
2022-01-12 23:45:00,2022-01-12,23:45:00,2,0,0,0.2545
2022-01-13 00:00:00,2022-01-13,00:00:00,3,0,0,0.24
2022-01-13 00:15:00,2022-01-13,00:15:00,3,0,0,0.2259999999999999
2022-01-13 00:30:00,2022-01-13,00:30:00,3,0,0,0.212
2022-01-13 00:45:00,2022-01-13,00:45:00,3,0,0,0.212
2022-01-13 01:00:00,2022-01-13,01:00:00,3,0,0,0.212
2022-01-13 01:15:00,2022-01-13,01:15:00,3,0,0,0.2244999999999999
2022-01-13 01:30:00,2022-01-13,01:30:00,3,0,0,0.237
2022-01-13 01:45:00,2022-01-13,01:45:00,3,0,0,0.2309999999999999
2022-01-13 02:00:00,2022-01-13,02:00:00,3,0,0,0.225
2022-01-13 02:15:00,2022-01-13,02:15:00,3,0,0,0.2895
2022-01-13 02:30:00,2022-01-13,02:30:00,3,0,0,0.354
2022-01-13 02:45:00,2022-01-13,02:45:00,3,0,0,0.3585
2022-01-13 03:00:00,2022-01-13,03:00:00,3,0,0,0.363
2022-01-13 03:15:00,2022-01-13,03:15:00,3,0,0,0.309
2022-01-13 03:30:00,2022-01-13,03:30:00,3,0,0,0.255
2022-01-13 03:45:00,2022-01-13,03:45:00,3,0,0,0.2105
2022-01-13 04:00:00,2022-01-13,04:00:00,3,0,0,0.166
2022-01-13 04:15:00,2022-01-13,04:15:00,3,0,0,0.143
2022-01-13 04:30:00,2022-01-13,04:30:00,3,0,0,0.12
2022-01-13 04:45:00,2022-01-13,04:45:00,3,0,0,0.122
2022-01-13 05:00:00,2022-01-13,05:00:00,3,0,0,0.124
2022-01-13 05:15:00,2022-01-13,05:15:00,3,0,0,0.1215
2022-01-13 05:30:00,2022-01-13,05:30:00,3,0,0,0.119
2022-01-13 05:45:00,2022-01-13,05:45:00,3,0,0,0.1205
2022-01-13 06:00:00,2022-01-13,06:00:00,3,0,0,0.122
2022-01-13 06:15:00,2022-01-13,06:15:00,3,0,0,0.119
2022-01-13 06:30:00,2022-01-13,06:30:00,3,0,0,0.116
2022-01-13 06:45:00,2022-01-13,06:45:00,3,0,0,0.119
2022-01-13 07:00:00,2022-01-13,07:00:00,3,0,0,0.122
2022-01-13 07:15:00,2022-01-13,07:15:00,3,0,0,0.1185
2022-01-13 07:30:00,2022-01-13,07:30:00,3,0,0,0.115
2022-01-13 07:45:00,2022-01-13,07:45:00,3,0,0,0.1169999999999999
2022-01-13 08:00:00,2022-01-13,08:00:00,3,0,1,0.119
2022-01-13 08:15:00,2022-01-13,08:15:00,3,0,1,0.1175
2022-01-13 08:30:00,2022-01-13,08:30:00,3,0,1,0.116
2022-01-13 08:45:00,2022-01-13,08:45:00,3,0,1,0.136
2022-01-13 09:00:00,2022-01-13,09:00:00,3,0,1,0.156
2022-01-13 09:15:00,2022-01-13,09:15:00,3,0,1,0.24
2022-01-13 09:30:00,2022-01-13,09:30:00,3,0,1,0.324
2022-01-13 09:45:00,2022-01-13,09:45:00,3,0,1,0.2555
2022-01-13 10:00:00,2022-01-13,10:00:00,3,0,1,0.187
2022-01-13 10:15:00,2022-01-13,10:15:00,3,0,1,0.2485
2022-01-13 10:30:00,2022-01-13,10:30:00,3,0,1,0.31
2022-01-13 10:45:00,2022-01-13,10:45:00,3,0,1,0.2925
2022-01-13 11:00:00,2022-01-13,11:00:00,3,0,1,0.275
2022-01-13 11:15:00,2022-01-13,11:15:00,3,0,1,0.2005
2022-01-13 11:30:00,2022-01-13,11:30:00,3,0,1,0.126
2022-01-13 11:45:00,2022-01-13,11:45:00,3,0,1,0.1275
2022-01-13 12:00:00,2022-01-13,12:00:00,3,0,1,0.129
2022-01-13 12:15:00,2022-01-13,12:15:00,3,0,1,0.142
2022-01-13 12:30:00,2022-01-13,12:30:00,3,0,1,0.155
2022-01-13 12:45:00,2022-01-13,12:45:00,3,0,1,0.1565
2022-01-13 13:00:00,2022-01-13,13:00:00,3,0,1,0.158
2022-01-13 13:15:00,2022-01-13,13:15:00,3,0,1,0.1525
2022-01-13 13:30:00,2022-01-13,13:30:00,3,0,1,0.147
2022-01-13 13:45:00,2022-01-13,13:45:00,3,0,1,0.1334999999999999
2022-01-13 14:00:00,2022-01-13,14:00:00,3,0,1,0.12
2022-01-13 14:15:00,2022-01-13,14:15:00,3,0,1,0.136
2022-01-13 14:30:00,2022-01-13,14:30:00,3,0,1,0.152
2022-01-13 14:45:00,2022-01-13,14:45:00,3,0,1,0.15
2022-01-13 15:00:00,2022-01-13,15:00:00,3,0,1,0.148
2022-01-13 15:15:00,2022-01-13,15:15:00,3,0,1,0.2525
2022-01-13 15:30:00,2022-01-13,15:30:00,3,0,1,0.357
2022-01-13 15:45:00,2022-01-13,15:45:00,3,0,1,0.3025
2022-01-13 16:00:00,2022-01-13,16:00:00,3,0,1,0.248
2022-01-13 16:15:00,2022-01-13,16:15:00,3,0,1,0.217
2022-01-13 16:30:00,2022-01-13,16:30:00,3,0,1,0.186
2022-01-13 16:45:00,2022-01-13,16:45:00,3,0,1,0.242
2022-01-13 17:00:00,2022-01-13,17:00:00,3,0,1,0.298
2022-01-13 17:15:00,2022-01-13,17:15:00,3,0,1,0.3045
2022-01-13 17:30:00,2022-01-13,17:30:00,3,0,1,0.311
2022-01-13 17:45:00,2022-01-13,17:45:00,3,0,0,0.3135
2022-01-13 18:00:00,2022-01-13,18:00:00,3,0,0,0.316
2022-01-13 18:15:00,2022-01-13,18:15:00,3,0,0,0.35
2022-01-13 18:30:00,2022-01-13,18:30:00,3,0,0,0.384
2022-01-13 18:45:00,2022-01-13,18:45:00,3,0,0,0.3525
2022-01-13 19:00:00,2022-01-13,19:00:00,3,0,0,0.321
2022-01-13 19:15:00,2022-01-13,19:15:00,3,0,0,0.3389999999999999
2022-01-13 19:30:00,2022-01-13,19:30:00,3,0,0,0.357
2022-01-13 19:45:00,2022-01-13,19:45:00,3,0,0,0.3675
2022-01-13 20:00:00,2022-01-13,20:00:00,3,0,0,0.378
2022-01-13 20:15:00,2022-01-13,20:15:00,3,0,0,0.396
2022-01-13 20:30:00,2022-01-13,20:30:00,3,0,0,0.414
2022-01-13 20:45:00,2022-01-13,20:45:00,3,0,0,0.3385
2022-01-13 21:00:00,2022-01-13,21:00:00,3,0,0,0.263
2022-01-13 21:15:00,2022-01-13,21:15:00,3,0,0,0.292
2022-01-13 21:30:00,2022-01-13,21:30:00,3,0,0,0.321
2022-01-13 21:45:00,2022-01-13,21:45:00,3,0,0,0.4385
2022-01-13 22:00:00,2022-01-13,22:00:00,3,0,0,0.556
2022-01-13 22:15:00,2022-01-13,22:15:00,3,0,0,0.4415
2022-01-13 22:30:00,2022-01-13,22:30:00,3,0,0,0.327
2022-01-13 22:45:00,2022-01-13,22:45:00,3,0,0,0.316
2022-01-13 23:00:00,2022-01-13,23:00:00,3,0,0,0.305
2022-01-13 23:15:00,2022-01-13,23:15:00,3,0,0,0.288
2022-01-13 23:30:00,2022-01-13,23:30:00,3,0,0,0.271
2022-01-13 23:45:00,2022-01-13,23:45:00,3,0,0,0.2735
2022-01-14 00:00:00,2022-01-14,00:00:00,4,0,0,0.276
2022-01-14 00:15:00,2022-01-14,00:15:00,4,0,0,0.25
2022-01-14 00:30:00,2022-01-14,00:30:00,4,0,0,0.224
2022-01-14 00:45:00,2022-01-14,00:45:00,4,0,0,0.293
2022-01-14 01:00:00,2022-01-14,01:00:00,4,0,0,0.362
2022-01-14 01:15:00,2022-01-14,01:15:00,4,0,0,0.3785
2022-01-14 01:30:00,2022-01-14,01:30:00,4,0,0,0.395
2022-01-14 01:45:00,2022-01-14,01:45:00,4,0,0,0.309
2022-01-14 02:00:00,2022-01-14,02:00:00,4,0,0,0.223
2022-01-14 02:15:00,2022-01-14,02:15:00,4,0,0,0.2314999999999999
2022-01-14 02:30:00,2022-01-14,02:30:00,4,0,0,0.24
2022-01-14 02:45:00,2022-01-14,02:45:00,4,0,0,0.2405
2022-01-14 03:00:00,2022-01-14,03:00:00,4,0,0,0.241
2022-01-14 03:15:00,2022-01-14,03:15:00,4,0,0,0.2505
2022-01-14 03:30:00,2022-01-14,03:30:00,4,0,0,0.26
2022-01-14 03:45:00,2022-01-14,03:45:00,4,0,0,0.226
2022-01-14 04:00:00,2022-01-14,04:00:00,4,0,0,0.192
2022-01-14 04:15:00,2022-01-14,04:15:00,4,0,0,0.1699999999999999
2022-01-14 04:30:00,2022-01-14,04:30:00,4,0,0,0.148
2022-01-14 04:45:00,2022-01-14,04:45:00,4,0,0,0.139
2022-01-14 05:00:00,2022-01-14,05:00:00,4,0,0,0.13
2022-01-14 05:15:00,2022-01-14,05:15:00,4,0,0,0.129
2022-01-14 05:30:00,2022-01-14,05:30:00,4,0,0,0.128
2022-01-14 05:45:00,2022-01-14,05:45:00,4,0,0,0.1275
2022-01-14 06:00:00,2022-01-14,06:00:00,4,0,0,0.127
2022-01-14 06:15:00,2022-01-14,06:15:00,4,0,0,0.127
2022-01-14 06:30:00,2022-01-14,06:30:00,4,0,0,0.127
2022-01-14 06:45:00,2022-01-14,06:45:00,4,0,0,0.1265
2022-01-14 07:00:00,2022-01-14,07:00:00,4,0,0,0.126
2022-01-14 07:15:00,2022-01-14,07:15:00,4,0,0,0.1255
2022-01-14 07:30:00,2022-01-14,07:30:00,4,0,0,0.125
2022-01-14 07:45:00,2022-01-14,07:45:00,4,0,0,0.1255
2022-01-14 08:00:00,2022-01-14,08:00:00,4,0,1,0.126
2022-01-14 08:15:00,2022-01-14,08:15:00,4,0,1,0.125
2022-01-14 08:30:00,2022-01-14,08:30:00,4,0,1,0.124
2022-01-14 08:45:00,2022-01-14,08:45:00,4,0,1,0.124
2022-01-14 09:00:00,2022-01-14,09:00:00,4,0,1,0.124
2022-01-14 09:15:00,2022-01-14,09:15:00,4,0,1,0.1235
2022-01-14 09:30:00,2022-01-14,09:30:00,4,0,1,0.123
2022-01-14 09:45:00,2022-01-14,09:45:00,4,0,1,0.1215
2022-01-14 10:00:00,2022-01-14,10:00:00,4,0,1,0.12
2022-01-14 10:15:00,2022-01-14,10:15:00,4,0,1,0.1205
2022-01-14 10:30:00,2022-01-14,10:30:00,4,0,1,0.121
2022-01-14 10:45:00,2022-01-14,10:45:00,4,0,1,0.12
2022-01-14 11:00:00,2022-01-14,11:00:00,4,0,1,0.119
2022-01-14 11:15:00,2022-01-14,11:15:00,4,0,1,0.144
2022-01-14 11:30:00,2022-01-14,11:30:00,4,0,1,0.169
2022-01-14 11:45:00,2022-01-14,11:45:00,4,0,1,0.173
2022-01-14 12:00:00,2022-01-14,12:00:00,4,0,1,0.177
2022-01-14 12:15:00,2022-01-14,12:15:00,4,0,1,0.2185
2022-01-14 12:30:00,2022-01-14,12:30:00,4,0,1,0.26
2022-01-14 12:45:00,2022-01-14,12:45:00,4,0,1,0.213
2022-01-14 13:00:00,2022-01-14,13:00:00,4,0,1,0.166
2022-01-14 13:15:00,2022-01-14,13:15:00,4,0,1,0.166
2022-01-14 13:30:00,2022-01-14,13:30:00,4,0,1,0.166
2022-01-14 13:45:00,2022-01-14,13:45:00,4,0,1,0.258
2022-01-14 14:00:00,2022-01-14,14:00:00,4,0,1,0.35
2022-01-14 14:15:00,2022-01-14,14:15:00,4,0,1,0.2575
2022-01-14 14:30:00,2022-01-14,14:30:00,4,0,1,0.165
2022-01-14 14:45:00,2022-01-14,14:45:00,4,0,1,0.1655
2022-01-14 15:00:00,2022-01-14,15:00:00,4,0,1,0.166
2022-01-14 15:15:00,2022-01-14,15:15:00,4,0,1,0.182
2022-01-14 15:30:00,2022-01-14,15:30:00,4,0,1,0.198
2022-01-14 15:45:00,2022-01-14,15:45:00,4,0,1,0.197
2022-01-14 16:00:00,2022-01-14,16:00:00,4,0,1,0.196
2022-01-14 16:15:00,2022-01-14,16:15:00,4,0,1,0.2085
2022-01-14 16:30:00,2022-01-14,16:30:00,4,0,1,0.221
2022-01-14 16:45:00,2022-01-14,16:45:00,4,0,1,0.227
2022-01-14 17:00:00,2022-01-14,17:00:00,4,0,1,0.233
2022-01-14 17:15:00,2022-01-14,17:15:00,4,0,1,0.329
2022-01-14 17:30:00,2022-01-14,17:30:00,4,0,1,0.425
2022-01-14 17:45:00,2022-01-14,17:45:00,4,0,0,0.3515
2022-01-14 18:00:00,2022-01-14,18:00:00,4,0,0,0.278
2022-01-14 18:15:00,2022-01-14,18:15:00,4,0,0,0.279
2022-01-14 18:30:00,2022-01-14,18:30:00,4,0,0,0.28
2022-01-14 18:45:00,2022-01-14,18:45:00,4,0,0,0.264
2022-01-14 19:00:00,2022-01-14,19:00:00,4,0,0,0.248
2022-01-14 19:15:00,2022-01-14,19:15:00,4,0,0,0.267
2022-01-14 19:30:00,2022-01-14,19:30:00,4,0,0,0.286
2022-01-14 19:45:00,2022-01-14,19:45:00,4,0,0,0.27
2022-01-14 20:00:00,2022-01-14,20:00:00,4,0,0,0.254
2022-01-14 20:15:00,2022-01-14,20:15:00,4,0,0,0.2825
2022-01-14 20:30:00,2022-01-14,20:30:00,4,0,0,0.311
2022-01-14 20:45:00,2022-01-14,20:45:00,4,0,0,0.362
2022-01-14 21:00:00,2022-01-14,21:00:00,4,0,0,0.413
2022-01-14 21:15:00,2022-01-14,21:15:00,4,0,0,0.3339999999999999
2022-01-14 21:30:00,2022-01-14,21:30:00,4,0,0,0.255
2022-01-14 21:45:00,2022-01-14,21:45:00,4,0,0,0.268
2022-01-14 22:00:00,2022-01-14,22:00:00,4,0,0,0.281
2022-01-14 22:15:00,2022-01-14,22:15:00,4,0,0,0.401
2022-01-14 22:30:00,2022-01-14,22:30:00,4,0,0,0.521
2022-01-14 22:45:00,2022-01-14,22:45:00,4,0,0,0.4505
2022-01-14 23:00:00,2022-01-14,23:00:00,4,0,0,0.38
2022-01-14 23:15:00,2022-01-14,23:15:00,4,0,0,0.318
2022-01-14 23:30:00,2022-01-14,23:30:00,4,0,0,0.256
2022-01-14 23:45:00,2022-01-14,23:45:00,4,0,0,0.252
2022-01-15 00:00:00,2022-01-15,00:00:00,5,0,0,0.248
2022-01-15 00:15:00,2022-01-15,00:15:00,5,0,0,0.2339999999999999
2022-01-15 00:30:00,2022-01-15,00:30:00,5,0,0,0.22
2022-01-15 00:45:00,2022-01-15,00:45:00,5,0,0,0.3745
2022-01-15 01:00:00,2022-01-15,01:00:00,5,0,0,0.529
2022-01-15 01:15:00,2022-01-15,01:15:00,5,0,0,0.4175
2022-01-15 01:30:00,2022-01-15,01:30:00,5,0,0,0.306
2022-01-15 01:45:00,2022-01-15,01:45:00,5,0,0,0.312
2022-01-15 02:00:00,2022-01-15,02:00:00,5,0,0,0.318
2022-01-15 02:15:00,2022-01-15,02:15:00,5,0,0,0.2425
2022-01-15 02:30:00,2022-01-15,02:30:00,5,0,0,0.167
2022-01-15 02:45:00,2022-01-15,02:45:00,5,0,0,0.175
2022-01-15 03:00:00,2022-01-15,03:00:00,5,0,0,0.183
2022-01-15 03:15:00,2022-01-15,03:15:00,5,0,0,0.1684999999999999
2022-01-15 03:30:00,2022-01-15,03:30:00,5,0,0,0.154
2022-01-15 03:45:00,2022-01-15,03:45:00,5,0,0,0.143
2022-01-15 04:00:00,2022-01-15,04:00:00,5,0,0,0.132
2022-01-15 04:15:00,2022-01-15,04:15:00,5,0,0,0.127
2022-01-15 04:30:00,2022-01-15,04:30:00,5,0,0,0.122
2022-01-15 04:45:00,2022-01-15,04:45:00,5,0,0,0.123
2022-01-15 05:00:00,2022-01-15,05:00:00,5,0,0,0.124
2022-01-15 05:15:00,2022-01-15,05:15:00,5,0,0,0.121
2022-01-15 05:30:00,2022-01-15,05:30:00,5,0,0,0.118
2022-01-15 05:45:00,2022-01-15,05:45:00,5,0,0,0.1215
2022-01-15 06:00:00,2022-01-15,06:00:00,5,0,0,0.125
2022-01-15 06:15:00,2022-01-15,06:15:00,5,0,0,0.1565
2022-01-15 06:30:00,2022-01-15,06:30:00,5,0,0,0.188
2022-01-15 06:45:00,2022-01-15,06:45:00,5,0,0,0.3745
2022-01-15 07:00:00,2022-01-15,07:00:00,5,0,0,0.561
2022-01-15 07:15:00,2022-01-15,07:15:00,5,0,0,0.4125
2022-01-15 07:30:00,2022-01-15,07:30:00,5,0,0,0.264
2022-01-15 07:45:00,2022-01-15,07:45:00,5,0,0,0.2295
2022-01-15 08:00:00,2022-01-15,08:00:00,5,0,1,0.195
2022-01-15 08:15:00,2022-01-15,08:15:00,5,0,1,0.1555
2022-01-15 08:30:00,2022-01-15,08:30:00,5,0,1,0.116
2022-01-15 08:45:00,2022-01-15,08:45:00,5,0,1,0.1175
2022-01-15 09:00:00,2022-01-15,09:00:00,5,0,1,0.119
2022-01-15 09:15:00,2022-01-15,09:15:00,5,0,1,0.119
2022-01-15 09:30:00,2022-01-15,09:30:00,5,0,1,0.119
2022-01-15 09:45:00,2022-01-15,09:45:00,5,0,1,0.1164999999999999
2022-01-15 10:00:00,2022-01-15,10:00:00,5,0,1,0.114
2022-01-15 10:15:00,2022-01-15,10:15:00,5,0,1,0.1175
2022-01-15 10:30:00,2022-01-15,10:30:00,5,0,1,0.121
2022-01-15 10:45:00,2022-01-15,10:45:00,5,0,1,0.123
2022-01-15 11:00:00,2022-01-15,11:00:00,5,0,1,0.125
2022-01-15 11:15:00,2022-01-15,11:15:00,5,0,1,0.2245
2022-01-15 11:30:00,2022-01-15,11:30:00,5,0,1,0.324
2022-01-15 11:45:00,2022-01-15,11:45:00,5,0,1,0.2875
2022-01-15 12:00:00,2022-01-15,12:00:00,5,0,1,0.251
2022-01-15 12:15:00,2022-01-15,12:15:00,5,0,1,0.2355
2022-01-15 12:30:00,2022-01-15,12:30:00,5,0,1,0.22
